,0
4677,-0.06
4678,-0.59
4679,-0.57
4680,0.19
4681,0.63
4682,-0.48
4683,0.63
4684,7.84
4685,-1.94
4686,6.75
4687,3.13
4688,-0.33
4689,-3.84
4690,3.26
4691,-0.38
4692,2.42
4693,2.04
4694,-0.21
4695,-0.15
4696,2.39
4697,-0.31
4698,-0.09
4699,1.28
4700,-0.12
4701,-0.31
4702,0.43
4703,-0.26
4704,0.02
4705,-0.27
4706,-0.18
4707,0.43
4708,-0.13
4709,-0.12
4710,0.47
4711,-0.06
4712,-0.23
4713,0.54
4714,0.02
4715,-0.01
4716,0.68
4717,-0.22
4718,0.06
4719,0.75
4720,-0.1
4721,0.04
4722,0.46
4723,-0.21
4724,0.05
4725,0.35
4726,-0.28
4727,0.15
4728,0.25
4729,-0.35
4730,0.37
4731,0.37
4732,-0.38
4733,0.36
4734,0.23
4735,-0.5
4736,0.2
4737,-0.08
4738,-0.61
4739,-0.0
4740,-0.23
4741,-0.8
4742,-0.32
4743,-0.33
4744,-0.71
4745,-0.45
4746,-0.49
4747,0.29
4748,-0.64
4749,0.54
4750,5.5
4751,-1.18
4752,6.29
4753,3.42
4754,-0.73
4755,-1.19
4756,3.47
4757,-0.26
4758,2.32
4759,2.52
4760,-0.06
4761,-0.06
4762,2.01
4763,-0.05
4764,-0.24
4765,0.66
4766,0.03
4767,-0.23
4768,-0.25
4769,-0.15
4770,-0.11
4771,-0.73
4772,-0.22
4773,0.18
4774,-0.68
4775,-0.18
4776,0.37
4777,-0.77
4778,-0.16
4779,0.55
4780,-0.55
4781,-0.3
4782,0.51
4783,-0.56
4784,-0.17
4785,0.44
4786,-0.48
4787,0.05
4788,0.35
4789,-0.49
4790,0.06
4791,0.28
4792,-0.42
4793,0.09
4794,0.22
4795,-0.56
4796,0.15
4797,0.09
4798,-0.47
4799,0.21
4800,-0.08
4801,-0.45
4802,-0.09
4803,0.03
4804,-0.28
4805,-0.2
4806,0.3
4807,0.11
4808,-0.68
4809,-0.19
4810,1.0
4811,-0.29
4812,1.45
4813,6.31
4814,-2.58
4815,4.48
4816,1.93
4817,-1.19
4818,-2.4
4819,0.68
4820,-0.6
4821,3.69
4822,1.81
4823,-0.67
4824,0.53
4825,2.06
4826,-0.49
4827,0.46
4828,1.14
4829,-0.36
4830,0.51
4831,0.48
4832,-0.32
4833,0.79
4834,0.09
4835,-0.2
4836,0.56
4837,-0.25
4838,-0.11
4839,0.39
4840,-0.24
4841,-0.04
4842,0.43
4843,-0.44
4844,-0.17
4845,0.59
4846,-0.45
4847,-0.1
4848,0.56
4849,-0.31
4850,-0.03
4851,0.31
4852,-0.26
4853,-0.06
4854,0.27
4855,-0.2
4856,-0.06
4857,0.15
4858,-0.03
4859,0.03
4860,-0.03
4861,-0.16
4862,0.07
4863,0.06
4864,-0.32
4865,-0.1
4866,-0.04
4867,-0.12
4868,-0.22
4869,-0.01
4870,0.21
4871,-0.12
4872,-0.18
4873,0.8
4874,-0.12
4875,-0.12
4876,3.74
4877,-1.51
4878,1.7
4879,4.41
4880,-1.48
4881,0.37
4882,0.37
4883,0.49
4884,2.08
4885,2.01
4886,-0.47
4887,0.8
4888,2.33
4889,-0.93
4890,0.76
4891,2.1
4892,-0.62
4893,-0.01
4894,1.09
4895,-0.35
4896,0.2
4897,0.49
4898,-0.34
4899,0.38
4900,0.42
4901,-0.29
4902,0.38
4903,0.13
4904,-0.13
4905,0.6
4906,0.01
4907,-0.04
4908,0.52
4909,-0.15
4910,-0.02
4911,0.39
4912,-0.2
4913,0.17
4914,0.38
4915,-0.11
4916,0.21
4917,0.34
4918,-0.15
4919,0.16
4920,0.31
4921,-0.07
4922,0.04
4923,0.08
4924,0.03
4925,0.02
4926,-0.02
4927,0.02
4928,0.09
4929,0.08
4930,0.15
4931,0.11
4932,0.14
4933,0.61
4934,-0.13
4935,0.14
4936,1.14
4937,-0.33
4938,0.27
4939,1.93
4940,-0.46
4941,0.51
4942,2.43
4943,-0.55
4944,0.01
4945,1.22
4946,-0.11
4947,-0.13
4948,2.06
4949,-0.61
4950,-0.31
4951,2.63
4952,-0.63
4953,-0.31
4954,2.55
4955,-0.5
4956,0.01
4957,2.0
4958,-0.49
4959,0.21
4960,1.54
4961,-0.45
4962,0.34
4963,1.16
4964,-0.36
4965,0.29
4966,0.75
4967,-0.28
4968,0.3
4969,0.44
4970,-0.24
4971,0.38
4972,0.18
4973,-0.3
4974,0.35
4975,-0.06
4976,-0.25
4977,0.36
4978,-0.07
4979,-0.26
4980,0.32
4981,0.12
4982,-0.24
4983,0.21
4984,0.18
4985,0.06
4986,0.58
4987,-0.07
4988,-0.04
4989,0.81
4990,0.04
4991,-0.17
4992,0.65
4993,-0.01
4994,-0.27
4995,0.44
4996,0.19
4997,-0.19
4998,0.12
4999,0.17
5000,-0.16
5001,-0.19
5002,0.12
5003,-0.2
5004,-0.42
5005,0.5
5006,-0.08
5007,-0.08
5008,0.89
5009,-0.35
5010,-0.26
5011,1.68
5012,-0.62
5013,-0.06
5014,2.26
5015,-0.63
5016,-0.1
5017,1.55
5018,-0.18
5019,0.14
5020,2.1
5021,-0.35
5022,0.21
5023,2.17
5024,-0.77
5025,-0.1
5026,2.11
5027,-0.5
5028,0.01
5029,1.96
5030,-0.5
5031,0.19
5032,1.69
5033,-0.54
5034,0.17
5035,1.23
5036,-0.33
5037,0.22
5038,0.81
5039,-0.19
5040,0.17
5041,0.43
5042,-0.25
5043,0.24
5044,0.23
5045,-0.27
5046,0.34
5047,0.13
5048,-0.04
5049,0.25
5050,0.06
5051,-0.1
5052,0.26
5053,0.09
5054,-0.39
5055,0.62
5056,0.43
5057,-0.36
5058,1.21
5059,0.8
5060,-0.03
5061,1.21
5062,0.97
5063,-0.09
5064,0.76
5065,0.59
5066,0.03
5067,0.46
5068,0.15
5069,0.02
5070,0.08
5071,0.18
5072,0.19
5073,0.04
5074,0.19
5075,0.14
5076,0.13
5077,0.21
5078,-0.04
5079,-0.07
5080,0.29
5081,-0.19
5082,-0.17
5083,0.42
5084,-0.37
5085,-0.22
5086,0.48
5087,-0.42
5088,-0.19
5089,0.66
5090,-0.81
5091,-0.38
5092,2.4
5093,-2.06
5094,1.4
5095,3.92
5096,-0.98
5097,-0.96
5098,1.92
5099,-0.3
5100,-0.51
5101,1.25
5102,-0.52
5103,0.21
5104,1.72
5105,-0.02
5106,0.56
5107,1.27
5108,-0.15
5109,0.14
5110,0.75
5111,-0.28
5112,-0.01
5113,0.6
5114,-0.22
5115,-0.05
5116,0.35
5117,-0.23
5118,0.17
5119,0.31
5120,-0.18
5121,0.34
5122,0.37
5123,-0.26
5124,0.6
5125,0.6
5126,-0.39
5127,1.04
5128,0.79
5129,-0.62
5130,1.51
5131,1.02
5132,-0.43
5133,1.24
5134,1.02
5135,-0.09
5136,0.66
5137,0.59
5138,0.15
5139,0.4
5140,0.13
5141,0.35
5142,0.13
5143,-0.04
5144,0.28
5145,0.15
5146,0.03
5147,0.18
5148,0.09
5149,-0.0
5150,0.2
5151,0.07
5152,0.18
5153,0.16
5154,-0.07
5155,0.23
5156,0.03
5157,-0.19
5158,0.39
5159,-0.14
5160,0.04
5161,0.56
5162,-0.03
5163,-0.26
5164,0.99
5165,-1.04
5166,-0.58
5167,3.06
5168,-2.11
5169,1.41
5170,4.73
5171,-0.57
5172,-0.18
5173,1.56
5174,-0.5
5175,0.11
5176,1.62
5177,-0.5
5178,0.2
5179,1.33
5180,-0.17
5181,0.29
5182,0.93
5183,-0.09
5184,0.05
5185,0.37
5186,-0.0
5187,0.13
5188,0.09
5189,0.16
5190,0.26
5191,0.04
5192,0.17
5193,0.1
5194,-0.0
5195,0.02
5196,-0.08
5197,0.02
5198,-0.02
5199,0.01
5200,0.08
5201,-0.39
5202,-0.06
5203,0.33
5204,-0.93
5205,0.47
5206,2.01
5207,-1.76
5208,0.86
5209,2.66
5210,-0.08
5211,1.1
5212,1.56
5213,-0.03
5214,0.69
5215,0.89
5216,-0.2
5217,0.61
5218,0.49
5219,-0.12
5220,0.27
5221,0.11
5222,0.33
5223,0.33
5224,-0.01
5225,0.16
5226,0.37
5227,-0.12
5228,-0.27
5229,-0.18
5230,-0.18
5231,-0.57
5232,-0.54
5233,-0.13
5234,-0.73
5235,-0.65
5236,0.85
5237,-0.6
5238,0.54
5239,5.2
5240,-1.41
5241,0.47
5242,2.78
5243,-0.57
5244,-0.01
5245,1.96
5246,-0.12
5247,0.13
5248,1.41
5249,-0.23
5250,0.3
5251,0.97
5252,-0.23
5253,0.31
5254,0.8
5255,-0.05
5256,0.25
5257,0.43
5258,0.04
5259,0.11
5260,0.07
5261,-0.01
5262,-0.07
5263,-0.09
5264,0.08
5265,-0.09
5266,-0.23
5267,0.14
5268,-0.02
5269,-0.24
5270,0.16
5271,0.39
5272,-0.05
5273,-0.36
5274,0.17
5275,0.71
5276,-1.13
5277,1.5
5278,4.81
5279,0.03
5280,1.69
5281,3.3
5282,-0.18
5283,0.71
5284,1.87
5285,-0.01
5286,0.5
5287,1.03
5288,0.09
5289,-0.01
5290,0.34
5291,0.1
5292,-0.25
5293,-0.04
5294,0.06
5295,-0.26
5296,-0.15
5297,0.0
5298,-0.31
5299,-0.24
5300,-0.05
5301,-0.19
5302,-0.28
5303,0.06
5304,-0.11
5305,-0.16
5306,0.17
5307,-0.1
5308,-0.17
5309,-0.6
5310,0.35
5311,0.71
5312,-1.84
5313,4.47
5314,5.1
5315,-1.56
5316,2.13
5317,2.55
5318,-0.19
5319,0.81
5320,0.31
5321,-0.06
5322,0.17
5323,0.36
5324,0.09
5325,-0.17
5326,0.2
5327,0.17
5328,-0.15
5329,0.12
5330,0.27
5331,0.17
5332,-0.04
5333,0.22
5334,-0.12
5335,0.11
5336,0.12
5337,-0.09
5338,-0.05
5339,0.17
5340,0.03
5341,-0.05
5342,-0.06
5343,-0.04
5344,0.19
5345,-1.01
5346,0.91
5347,1.64
5348,-2.38
5349,4.07
5350,3.76
5351,-1.25
5352,1.5
5353,1.76
5354,-0.58
5355,0.75
5356,0.75
5357,-0.1
5358,0.25
5359,0.14
5360,-0.2
5361,0.42
5362,-0.03
5363,-0.27
5364,0.58
5365,-0.08
5366,-0.04
5367,0.18
5368,-0.31
5369,0.0
5370,-0.2
5371,-0.35
5372,0.03
5373,-0.05
5374,-0.09
5375,-0.05
5376,-0.36
5377,-0.27
5378,-0.27
5379,-0.16
5380,-0.03
5381,-2.32
5382,1.17
5383,1.31
5384,-2.91
5385,4.76
5386,2.63
5387,-1.38
5388,1.38
5389,0.84
5390,-0.31
5391,0.37
5392,0.26
5393,0.03
5394,0.0
5395,0.11
5396,0.12
5397,0.07
5398,-0.09
5399,0.14
5400,0.04
5401,-0.04
5402,0.08
5403,-0.11
5404,-0.19
5405,0.0
5406,-0.26
5407,-0.37
5408,-0.12
5409,-0.39
5410,-0.44
5411,-0.01
5412,-0.13
5413,-0.42
5414,-0.92
5415,0.54
5416,0.31
5417,-3.27
5418,4.72
5419,2.75
5420,-2.13
5421,2.86
5422,1.11
5423,-0.71
5424,0.7
5425,0.73
5426,-0.26
5427,0.07
5428,0.19
5429,-0.05
5430,0.0
5431,0.21
5432,-0.02
5433,0.16
5434,-0.04
5435,-0.08
5436,-0.17
5437,-0.3
5438,-0.02
5439,-0.11
5440,-0.17
5441,0.01
5442,-0.17
5443,-0.18
5444,-0.05
5445,-0.28
5446,-0.0
5447,-0.64
5448,0.02
5449,0.35
5450,-2.3
5451,2.76
5452,1.08
5453,-2.35
5454,3.78
5455,1.07
5456,-1.13
5457,1.18
5458,0.54
5459,-0.42
5460,0.24
5461,0.29
5462,-0.11
5463,0.59
5464,-0.3
5465,-0.13
5466,0.07
5467,0.27
5468,0.04
5469,0.13
5470,-0.19
5471,0.01
5472,-0.2
5473,-0.04
5474,-0.0
5475,-0.35
5476,-0.18
5477,-0.07
5478,-0.36
5479,-0.11
5480,-0.39
5481,0.02
5482,0.29
5483,-2.17
5484,2.03
5485,1.28
5486,-2.85
5487,4.23
5488,1.45
5489,-1.31
5490,1.31
5491,0.68
5492,-0.46
5493,0.34
5494,0.34
5495,-0.12
5496,0.3
5497,-0.23
5498,0.04
5499,0.2
5500,0.2
5501,0.01
5502,0.01
5503,-0.02
5504,-0.02
5505,-0.09
5506,0.01
5507,-0.19
5508,-0.38
5509,-0.11
5510,-0.13
5511,-0.52
5512,0.13
5513,-0.53
5514,0.03
5515,0.42
5516,-2.39
5517,1.92
5518,0.73
5519,-3.05
5520,3.45
5521,1.4
5522,-1.49
5523,1.31
5524,0.7
5525,-0.68
5526,0.31
5527,0.22
5528,-0.26
5529,0.41
5530,-0.0
5531,-0.01
5532,0.16
5533,0.02
5534,-0.01
5535,-0.04
5536,0.23
5537,0.01
5538,-0.16
5539,-0.07
5540,-0.01
5541,-0.32
5542,0.03
5543,-0.11
5544,-0.17
5545,0.06
5546,-0.29
5547,0.19
5548,0.26
5549,-0.9
5550,0.88
5551,0.62
5552,-2.01
5553,2.74
5554,1.86
5555,-2.65
5556,2.84
5557,1.01
5558,-0.99
5559,1.5
5560,0.52
5561,-0.34
5562,0.5
5563,0.39
5564,-0.22
5565,0.08
5566,0.03
5567,-0.14
5568,0.28
5569,-0.27
5570,-0.02
5571,-0.29
5572,0.11
5573,-0.02
5574,-0.31
5575,-0.22
5576,-0.15
5577,-0.18
5578,-0.2
5579,-0.06
5580,-0.25
5581,0.17
5582,-0.78
5583,0.48
5584,0.38
5585,-2.42
5586,1.95
5587,0.94
5588,-2.74
5589,2.77
5590,0.85
5591,-1.22
5592,1.27
5593,0.65
5594,-0.36
5595,0.55
5596,-0.01
5597,0.02
5598,0.01
5599,0.52
5600,0.18
5601,-0.12
5602,-0.39
5603,0.12
5604,0.04
5605,-0.15
5606,0.07
5607,-0.46
5608,0.01
5609,-0.09
5610,-0.19
5611,-0.06
5612,-0.61
5613,0.31
5614,0.29
5615,-1.53
5616,1.84
5617,0.72
5618,-2.09
5619,3.31
5620,1.32
5621,-1.4
5622,1.77
5623,0.63
5624,-0.56
5625,1.29
5626,0.04
5627,-0.13
5628,0.4
5629,0.37
5630,-0.09
5631,0.02
5632,-0.07
5633,-0.1
5634,-0.09
5635,-0.09
5636,-0.07
5637,-0.05
5638,-0.06
5639,-0.03
5640,-0.13
5641,0.01
5642,-0.02
5643,-0.1
5644,-0.02
5645,-0.77
5646,0.43
5647,0.38
5648,-1.92
5649,1.45
5650,0.51
5651,-2.24
5652,2.83
5653,1.15
5654,-1.35
5655,1.43
5656,0.41
5657,-0.56
5658,0.62
5659,0.04
5660,-0.12
5661,0.17
5662,0.07
5663,0.02
5664,-0.1
5665,0.14
5666,-0.04
5667,0.05
5668,0.08
5669,-0.24
5670,0.01
5671,0.31
5672,-1.06
5673,0.54
5674,0.25
5675,-1.3
5676,1.48
5677,0.53
5678,-1.51
5679,1.98
5680,0.67
5681,-1.03
5682,0.97
5683,0.28
5684,-0.58
5685,0.73
5686,0.29
5687,-0.1
5688,0.69
5689,-0.01
5690,-0.05
5691,0.26
5692,0.25
5693,0.03
5694,0.18
5695,0.08
5696,0.02
5697,0.08
5698,-0.08
5699,-0.0
5700,-0.08
5701,-0.05
5702,-0.32
5703,0.44
5704,-0.05
5705,-0.29
5706,2.03
5707,0.21
5708,-0.6
5709,2.26
5710,0.39
5711,-0.42
5712,1.58
5713,-0.02
5714,-0.22
5715,0.98
5716,-0.08
5717,-0.06
5718,0.6
5719,0.08
5720,0.02
5721,0.78
5722,-0.18
5723,-0.18
5724,0.88
5725,-0.19
5726,-0.04
5727,0.74
5728,-0.03
5729,0.24
5730,0.43
5731,-0.1
5732,0.75
5733,0.66
5734,0.16
5735,2.27
5736,1.16
5737,1.06
5738,1.52
5739,1.51
5740,0.53
5741,0.59
5742,1.06
5743,0.21
5744,0.11
5745,0.81
5746,0.06
5747,0.33
5748,0.76
5749,-0.07
5750,0.31
5751,0.52
5752,-0.2
5753,0.32
5754,0.33
5755,-0.25
5756,0.25
5757,0.1
5758,-0.41
5759,0.12
5760,0.16
5761,-0.17
5762,3.45
5763,1.07
5764,2.98
5765,1.01
5766,0.33
5767,-0.03
5768,0.29
5769,0.58
5770,-0.44
5771,0.22
5772,0.53
5773,-0.13
5774,0.66
5775,0.28
5776,-0.26
5777,1.15
5778,0.25
5779,0.0
5780,0.93
5781,0.45
5782,-0.05
5783,0.56
5784,0.62
5785,-0.12
5786,0.74
5787,0.87
5788,-0.06
5789,0.89
5790,0.65
5791,-0.07
5792,0.97
5793,0.52
5794,-0.11
5795,0.93
5796,0.34
5797,-0.09
5798,0.86
5799,0.33
5800,0.0
5801,0.59
5802,0.76
5803,0.02
5804,0.45
5805,1.6
5806,0.07
5807,0.54
5808,1.31
5809,-0.43
5810,0.99
5811,1.61
5812,-0.31
5813,0.73
5814,0.44
5815,-0.11
5816,0.52
5817,-0.4
5818,0.05
5819,0.09
5820,-0.51
5821,-0.27
5822,-0.31
5823,-0.28
5824,-0.47
5825,-1.11
5826,0.69
5827,-0.39
5828,-2.37
5829,1.51
5830,-0.15
5831,-2.63
5832,1.04
5833,-0.48
5834,-1.76
5835,1.2
5836,-0.3
5837,-0.48
5838,0.72
5839,-0.11
5840,1.49
5841,1.33
5842,0.06
5843,0.87
5844,0.6
5845,-0.04
5846,0.95
5847,-4.34
5848,-0.36
5849,1.42
5850,-1.29
5851,-0.18
5852,0.04
5853,0.27
5854,-0.18
5855,-1.43
5856,2.07
5857,-0.32
5858,-2.19
5859,1.94
5860,-0.34
5861,-2.29
5862,1.44
5863,-0.61
5864,-1.3
5865,0.75
5866,0.12
5867,2.22
5868,0.86
5869,1.15
5870,2.22
5871,-1.43
5872,0.01
5873,1.51
5874,-3.27
5875,-0.36
5876,0.42
5877,-0.97
5878,-0.09
5879,-1.38
5880,0.6
5881,-0.15
5882,-2.46
5883,2.19
5884,-1.68
5885,-2.83
5886,1.39
5887,-1.15
5888,-1.57
5889,0.45
5890,-0.03
5891,2.51
5892,1.34
5893,1.86
5894,2.98
5895,-2.16
5896,0.67
5897,1.91
5898,-2.4
5899,-0.2
5900,0.49
5901,-0.58
5902,0.4
5903,-1.23
5904,1.66
5905,0.2
5906,-2.59
5907,1.98
5908,-1.07
5909,-2.02
5910,1.2
5911,-0.96
5912,-0.6
5913,0.25
5914,0.04
5915,2.54
5916,0.32
5917,0.84
5918,2.73
5919,-2.54
5920,0.08
5921,1.48
5922,-2.17
5923,-0.52
5924,0.37
5925,-0.07
5926,-0.18
5927,-0.61
5928,1.36
5929,-0.64
5930,-1.47
5931,1.08
5932,-0.83
5933,-1.57
5934,0.89
5935,-0.88
5936,-1.1
5937,0.52
5938,-0.09
5939,0.91
5940,0.77
5941,0.89
5942,2.24
5943,-0.35
5944,0.55
5945,2.49
5946,-1.63
5947,-0.05
5948,1.6
5949,-0.74
5950,-0.39
5951,0.66
5952,0.28
5953,-0.28
5954,0.22
5955,0.76
5956,-0.21
5957,-0.66
5958,1.34
5959,-0.33
5960,-0.95
5961,1.26
5962,-0.38
5963,-0.21
5964,1.22
5965,0.36
5966,0.75
5967,1.0
5968,0.58
5969,1.76
5970,-0.05
5971,0.49
5972,1.89
5973,-1.13
5974,0.17
5975,1.31
5976,-0.47
5977,-0.05
5978,0.47
5979,0.2
5980,-0.08
5981,0.41
5982,0.68
5983,-0.09
5984,0.33
5985,0.95
5986,0.02
5987,0.02
5988,0.53
5989,-0.14
5990,0.26
5991,0.39
5992,0.17
5993,0.6
5994,0.55
5995,0.41
5996,1.02
5997,0.76
5998,0.67
5999,0.82
6000,0.64
6001,0.64
6002,0.64
6003,0.61
6004,0.52
6005,0.74
6006,0.64
6007,0.63
6008,0.73
6009,0.48
6010,0.68
6011,0.67
6012,0.49
6013,0.78
6014,0.68
6015,0.47
6016,0.79
6017,0.72
6018,0.48
6019,0.75
6020,0.61
6021,0.46
6022,0.75
6023,0.66
6024,0.45
6025,0.66
6026,0.71
6027,0.33
6028,0.71
6029,0.76
6030,0.31
6031,0.7
6032,0.74
6033,0.3
6034,0.71
6035,0.75
6036,0.12
6037,0.67
6038,0.73
6039,0.28
6040,0.63
6041,0.74
6042,0.27
6043,0.62
6044,0.63
6045,0.34
6046,0.63
6047,0.59
6048,0.28
6049,0.61
6050,0.62
6051,0.37
6052,0.63
6053,0.64
6054,0.34
6055,0.68
6056,0.67
6057,0.36
6058,0.72
6059,0.72
6060,0.33
6061,0.74
6062,0.67
6063,0.3
6064,0.66
6065,0.62
6066,0.26
6067,0.64
6068,0.64
6069,0.24
6070,0.64
6071,0.61
6072,0.25
6073,0.68
6074,0.58
6075,0.22
6076,0.7
6077,0.61
6078,0.19
6079,0.77
6080,0.66
6081,0.2
6082,0.74
6083,0.63
6084,0.19
6085,0.69
6086,0.61
6087,0.15
6088,0.69
6089,0.61
6090,0.06
6091,0.69
6092,0.61
6093,0.11
6094,0.74
6095,0.55
6096,0.14
6097,0.78
6098,0.56
6099,0.14
6100,0.81
6101,0.54
6102,0.11
6103,0.76
6104,0.57
6105,0.1
6106,0.79
6107,0.57
6108,0.09
6109,0.77
6110,0.58
6111,0.01
6112,0.75
6113,0.56
6114,-0.0
6115,0.76
6116,0.58
6117,-0.01
6118,0.78
6119,0.59
6120,0.02
6121,0.79
6122,0.59
6123,0.04
6124,0.78
6125,0.61
6126,0.03
6127,0.77
6128,0.59
6129,0.02
6130,0.77
6131,0.58
6132,0.01
6133,0.78
6134,0.57
6135,0.01
6136,0.79
6137,0.58
6138,0.06
6139,0.8
6140,0.58
6141,0.03
6142,0.78
6143,0.58
6144,0.01
6145,0.78
6146,0.6
6147,0.01
6148,0.78
6149,0.58
6150,-0.0
6151,0.79
6152,0.57
6153,0.01
6154,0.8
6155,0.57
6156,0.04
6157,0.8
6158,0.56
6159,0.01
6160,0.79
6161,0.55
6162,0.01
6163,0.79
6164,0.56
6165,0.01
6166,0.78
6167,0.56
6168,0.05
6169,0.79
6170,0.56
6171,0.04
6172,0.79
6173,0.57
6174,0.02
6175,0.79
6176,0.57
6177,0.05
6178,0.8
6179,0.56
6180,0.03
6181,0.79
6182,0.56
6183,0.06
6184,0.8
6185,0.56
6186,0.04
6187,0.79
6188,0.56
6189,-0.02
6190,0.8
6191,0.57
6192,0.03
6193,0.84
6194,0.69
6195,0.15
6196,0.9
6197,0.74
6198,0.17
6199,1.0
6200,0.61
6201,-0.07
6202,1.18
6203,0.69
6204,0.01
6205,1.06
6206,0.37
6207,0.19
6208,0.81
6209,-0.46
6210,0.76
6211,0.61
6212,-0.96
6213,0.91
6214,0.25
6215,-1.04
6216,0.26
6217,0.4
6218,-0.83
6219,0.73
6220,0.97
6221,0.3
6222,1.31
6223,0.89
6224,1.3
6225,0.85
6226,0.79
6227,0.74
6228,0.72
6229,0.62
6230,-0.17
6231,0.9
6232,0.64
6233,-0.83
6234,0.46
6235,0.41
6236,-0.95
6237,0.12
6238,0.12
6239,-1.33
6240,-1.45
6241,0.22
6242,-1.01
6243,0.26
6244,1.14
6245,-0.67
6246,0.35
6247,0.25
6248,-0.69
6249,0.37
6250,-0.21
6251,0.22
6252,0.5
6253,-0.14
6254,0.35
6255,0.98
6256,0.22
6257,-0.72
6258,1.53
6259,0.1
6260,-1.48
6261,1.01
6262,0.21
6263,-1.65
6264,0.4
6265,0.04
6266,-1.09
6267,0.28
6268,0.04
6269,-0.44
6270,-0.06
6271,0.96
6272,-0.97
6273,0.18
6274,1.11
6275,-1.22
6276,0.2
6277,0.65
6278,-1.02
6279,-0.06
6280,0.44
6281,-0.7
6282,0.19
6283,0.58
6284,-0.6
6285,0.63
6286,0.46
6287,-0.71
6288,0.53
6289,0.18
6290,-0.66
6291,0.55
6292,0.2
6293,-0.89
6294,1.0
6295,0.17
6296,-1.54
6297,0.72
6298,0.18
6299,-1.4
6300,1.09
6301,0.23
6302,-0.84
6303,1.39
6304,0.74
6305,-0.09
6306,0.58
6307,0.97
6308,0.09
6309,0.58
6310,0.7
6311,-0.42
6312,-0.13
6313,0.54
6314,-0.75
6315,-0.53
6316,0.18
6317,-0.81
6318,-0.07
6319,-0.02
6320,-0.96
6321,-0.06
6322,0.24
6323,0.3
6324,0.17
6325,0.55
6326,0.33
6327,2.11
6328,0.78
6329,-0.07
6330,1.69
6331,0.56
6332,-0.28
6333,0.94
6334,0.61
6335,-1.04
6336,0.32
6337,0.2
6338,-2.0
6339,-1.54
6340,-0.37
6341,-2.07
6342,0.38
6343,0.87
6344,-1.55
6345,1.58
6346,0.67
6347,-0.53
6348,0.78
6349,0.32
6350,-1.14
6351,0.6
6352,-0.12
6353,-0.82
6354,-0.55
6355,-0.42
6356,-0.24
6357,-0.69
6358,0.24
6359,-0.3
6360,-1.04
6361,0.5
6362,-1.35
6363,1.0
6364,0.12
6365,-0.08
6366,1.25
6367,-0.39
6368,-1.81
6369,0.3
6370,-0.32
6371,-1.9
6372,-0.04
6373,-0.88
6374,-0.47
6375,-0.02
6376,-0.01
6377,-0.51
6378,-0.74
6379,0.02
6380,-1.92
6381,-0.62
6382,-0.43
6383,-1.11
6384,0.31
6385,-0.51
6386,-1.02
6387,0.93
6388,-0.46
6389,-0.77
6390,-0.19
6391,-0.28
6392,-0.41
6393,0.09
6394,0.13
6395,-0.98
6396,0.79
6397,0.31
6398,-1.42
6399,0.44
6400,0.18
6401,-1.18
6402,0.54
6403,-0.13
6404,-0.97
6405,0.21
6406,-0.13
6407,-1.11
6408,-1.2
6409,-0.01
6410,-0.83
6411,-0.13
6412,0.69
6413,-1.3
6414,0.76
6415,0.26
6416,-1.0
6417,1.19
6418,0.21
6419,-0.67
6420,1.37
6421,0.16
6422,-0.12
6423,1.49
6424,0.56
6425,-0.12
6426,1.13
6427,0.33
6428,-0.33
6429,0.54
6430,0.26
6431,-0.37
6432,-0.38
6433,0.29
6434,-0.78
6435,-0.85
6436,-0.14
6437,-1.14
6438,-0.58
6439,0.07
6440,-1.07
6441,-1.19
6442,0.8
6443,-0.79
6444,1.78
6445,1.58
6446,-1.76
6447,2.13
6448,0.54
6449,-1.23
6450,0.93
6451,0.4
6452,-1.73
6453,0.58
6454,0.87
6455,-1.25
6456,1.34
6457,0.21
6458,-0.77
6459,0.6
6460,0.43
6461,-0.38
6462,0.22
6463,0.4
6464,-0.47
6465,0.38
6466,0.35
6467,-0.58
6468,0.14
6469,0.33
6470,-0.46
6471,-0.48
6472,0.13
6473,-0.39
6474,-1.42
6475,-0.06
6476,-0.38
6477,-0.38
6478,0.33
6479,-1.44
6480,-0.31
6481,-0.03
6482,-2.31
6483,0.49
6484,-0.51
6485,-2.2
6486,1.11
6487,-0.52
6488,-1.65
6489,0.65
6490,-0.51
6491,-1.05
6492,0.13
6493,-0.36
6494,-0.68
6495,0.04
6496,-0.25
6497,-0.5
6498,-0.43
6499,-0.21
6500,-0.42
6501,-0.77
6502,-0.12
6503,-0.38
6504,-0.43
6505,0.23
6506,-0.44
6507,-0.11
6508,0.72
6509,-0.35
6510,1.15
6511,0.83
6512,-0.14
6513,2.16
6514,0.18
6515,-1.45
6516,1.32
6517,-0.33
6518,-1.97
6519,0.67
6520,0.02
6521,-1.96
6522,0.32
6523,0.1
6524,-1.57
6525,0.11
6526,0.49
6527,-0.67
6528,-1.45
6529,0.14
6530,-0.37
6531,-0.33
6532,1.0
6533,-1.03
6534,-0.43
6535,0.79
6536,-0.79
6537,0.78
6538,0.96
6539,0.42
6540,1.95
6541,1.06
6542,-0.95
6543,2.35
6544,-0.42
6545,-0.99
6546,1.32
6547,0.21
6548,-0.89
6549,0.76
6550,0.22
6551,-1.29
6552,-0.31
6553,0.54
6554,-2.29
6555,-0.56
6556,0.22
6557,-1.58
6558,-1.41
6559,0.56
6560,-1.03
6561,-1.05
6562,0.4
6563,-1.24
6564,0.17
